token_context,word_context,seg_context,sent_cotext,label
"['', 'thereduancyan', '', '', '', 'Giventheubiquitousnaturelanguagesandelectronictexttextisanobviousmediumtoconsider.', 'However,theliteratureonLinguisticSteganography,inwhichlinguisticpropertiesofatextaremodifiedtohideinformation,issmallcomparedwithothermedia #TAUTHOR_TAG.', 'Thelikelyreasonisthatitiseasiertomakechangestoimagesandothernonlinguisticmediawhichareundetectablebyanobserver.', 'Languagehasthepropertythatevensmalllocalchangestoatext,e.g.', 'replacingawordbyawordwithsimilarmeaning,mayresulttextwhichisanatthelevelstateworld', '']","['', 'theredundancyan', '', '', '', 'Giventheubiquitousnaturelanguagesandelectronictext,textisanobviousmediumtoconsider.', 'However,theliteratureonLinguisticSteganography,inwhichlinguisticpropertiesofatextaremodifiedtohideinformation,issmallcomparedwithothermedia #TAUTHOR_TAG.', 'Thelikelyreasonisthatitiseasiertomakechangestoimagesandothernonlinguisticmediawhichareundetectablebyanobserver.', 'Languagehasthepropertythatevensmalllocalchangestoatext,e.g.', 'replacingawordbyawordwithsimilarmeaning,mayresulttextwhichisatthelevel,stateworld.', '']","['', 'theredundancy', '', '', '', 'Giventheubiquitousnaturenaturallanguagesandelectronictext,textisanobviousmediumtoconsider.', 'However,theliteratureonLinguisticSteganography,inwhichlinguisticpropertiesofatextaremodifiedtohideinformation,issmallcomparedwithothermedia #TAUTHOR_TAG.', 'Thelikelyreasonisthatitiseasiertomakechangestoimagesandothernonlinguisticmediawhichareundetectablebyanobserver.', 'Languagehasthepropertythatevensmalllocalchangestoatext,e.g.', 'replacingawordbyawordwithsimilarmeaning,mayresulttextwhichisanatthedocumentlevel,thestate', '']","['', '', '', '', '', 'Giventheubiquitousnatureofnaturallanguagesandelectronictext,textisanobviousmediumtoconsider.', 'However,theliteratureonLinguisticSteganography,inwhichlinguisticpropertiesofatextaremodifiedtohideinformation,issmallcomparedwithothermedia #TAUTHOR_TAG.', 'Thelikelyreasonisthatitiseasiertomakechangestoimagesandothernonlinguisticmediawhichareundetectablebyanobserver.', 'Languagehasthepropertythatevensmalllocalchangestoatext,e.g.', 'replacingawordbyawordwithsimilarmeaning,mayresultintextwhichisanomalousatthedocumentlevel,oranomalouswithrespecttothestateoftheworld.', '']",0
"['aparserasanadditiontothebasicGooglengrammethod.', 'Weusethe #TAUTHOR_TAGCCGparsertoanalysethesentencebeforeandafterparaphrasing.', 'CombinatoryCategorialGrammar(CCG)isalexicalisedgrammarform,CC-typexpress', '', '', '']","['aparserasanadditiontothebasicGooglengrammethod.', 'Weusethe #TAUTHOR_TAGCCGparsertoanalysethesentencebeforeandafterparaphrasing.', 'CombinatoryCategorialGrammar(CCG)isalexicalisedgrammarformalism,CCG-typicallyexpressing', '', '', '']","['aparserasanadditiontothebasicGooglengrammethod.', 'Weusethe #TAUTHOR_TAGCCGparsertoanalysethesentencebeforeandafterparaphrasing.', 'CombinatoryCategorialGrammar(CCG)isalexicalisedgrammarformalism,CC-typ', '', '', '']","['Inordertoimprovethegrammaticalitychecking,weuseaparserasanadditiontothebasicGooglengrammethod.', 'Weusethe #TAUTHOR_TAGCCGparsertoanalysethesentencebeforeandafterparaphrasing.', '', '', '', '']",5
"['sy', '', '', 'embeddedinformationinstructuretextbyingthestructuralpropertiesofinterrepresentsentences.', 'ofperforminglexicalsubstitutiondirectlytothetextthesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #TAUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['', '', '', 'embeddedinformationinstructuretextbyadjustingthestructuralpropertiesofintermediaterepresentationssentences.', 'ofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #TAUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['sy', '', '', 'embeddedinformationinthetextbyingthestructuralpropertiesofintersentences.', 'ofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #TAUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['', '', '', ' #AUTHOR_TAGb)embeddedinformationinthetreestructureofthetextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'Inotherwords,insteadofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #TAUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']",0
"['Inourpreviouswork #TAUTHOR_TAG,weappliedourapproachtotokenizedArabicandourDA-MSAtransfercomponentusedfeaturetransferrulesonly.', 'Wedidnotusealanguagemodeltopickthebestpath;wetheambiguinthelatticeandpassedittoourSMTsystem.', 'inthis,AweruleswethepathoftheAlatticethroughalanguagemodel', '']","['Inourpreviouswork #TAUTHOR_TAG,weappliedourapproachtotokenizedArabicandourDA-MSAtransfercomponentusedfeaturetransferrulesonly.', 'Wedidnotusealanguagemodeltopickthebestpath;wetheambiguityinthelatticeandpassedittoourSMTsystem.', 'inthispaper,werules,wethepathoftheMSAlatticethroughalanguagemodel.', '']","['Inourpreviouswork #TAUTHOR_TAG,weappliedourapproachtotokenizedArabicandourDA-MSAtransfercomponentusedfeaturetransferrulesonly.', 'Wedidnotusealanguagemodeltopickthebestpath;wekepttheambiguityinthelatticeandpassedittoourSMTsystem.', 'inthispaper,weusewepickthebestpathofthegeneratedMSAlatticethroughalanguagemodel.', '']","['Inourpreviouswork #TAUTHOR_TAG,weappliedourapproachtotokenizedArabicandourDA-MSAtransfercomponentusedfeaturetransferrulesonly.', 'Wedidnotusealanguagemodeltopickthebestpath;insteadwekepttheambiguityinthelatticeandpassedittoourSMTsystem.', '', '']",1
"['veral', 'Oursystemusesastandardphrase-basedarchitecture.', 'Theparallelcorpusisword-alignedusingGIZA++ #TAUTHOR_TAG.', 'Phrasetranslationsofupto10wordsareextractedintheMosesphrasetable', '', '', '', '', '', '', '', '']","['several', 'Oursystemusesastandardphrase-basedarchitecture.', 'Theparallelcorpusisword-alignedusingGIZA++ #TAUTHOR_TAG.', 'Phrasetranslationsofupto10wordsareextractedintheMosesphrasetable.', '', '', '', '', '', '', '', '']","['', 'Oursystemusesastandardphrase-basedarchitecture.', 'Theparallelcorpusisword-alignedusingGIZA++ #TAUTHOR_TAG.', 'Phrasetranslationsofupto10wordsareextractedintheMosesphrasetable.', '', '', '', '', '', '', '', '']","['', 'Oursystemusesastandardphrase-basedarchitecture.', 'Theparallelcorpusisword-alignedusingGIZA++ #TAUTHOR_TAG.', 'Phrasetranslationsofupto10wordsareextractedintheMosesphrasetable.', '', '', '', '', '', '', '', '']",5
"['groupphrase+word-basedselection,-basedselection', '', '', '', '', 'ingthebestperformertotheOOVselectionmodesystemshowsthattranslatinglowfrequencyin-vocabularydialectalwordsandphrasestotheirMSAparaphrasescanimprovetheEnglishtranslation.', 'Thisisasimilarconclusiontoourpreviousworkin #TAUTHOR_TAG.']","['group,phrase+word-basedselection,phrase-basedselection', '', '', '', '', 'ComparingthebestperformertotheOOVselectionmodesystemshowsthattranslatinglowfrequencyin-vocabularydialectalwordsandphrasestotheirMSAparaphrasescanimprovetheEnglishtranslation.', 'Thisisasimilarconclusiontoourpreviousworkin #TAUTHOR_TAG.']","['groupphrase+word-basedselection,phrase-basedselection', '', '', '', '', 'ingthebestperformertotheOOVselectionmodesystemshowsthattranslatinglowfrequencyin-vocabularydialectalwordsandphrasestotheirMSAparaphrasescanimprovetheEnglishtranslation.', 'Thisisasimilarconclusiontoourpreviousworkin #TAUTHOR_TAG.']","['', '', '', '', '', 'ComparingthebestperformertotheOOVselectionmodesystemshowsthattranslatinglowfrequencyin-vocabularydialectalwordsandphrasestotheirMSAparaphrasescanimprovetheEnglishtranslation.', 'Thisisasimilarconclusiontoourpreviousworkin #TAUTHOR_TAG.']",1
"['Weusetheopen-sourceMosestoolkit #TAUTHOR_TAGtobuildaphrase-basedSMTsystemtrainedonmostlyMSAdata(64MwordsontheArabicside)obtainedfromseveralLDCcorporaincludingsomelimitedDAdata.', 'Oursystemusesastandardphrase-basedarchitecture.', 'Theparallelcorpusisword-alignedusingGIZA++', '', '', '', '', '', '', '', '', '']","['Weusetheopen-sourceMosestoolkit #TAUTHOR_TAGtobuildaphrase-basedSMTsystemtrainedonmostlyMSAdata(64MwordsontheArabicside)obtainedfromseveralLDCcorporaincludingsomelimitedDAdata.', 'Oursystemusesastandardphrase-basedarchitecture.', 'Theparallelcorpusisword-alignedusingGIZA++', '', '', '', '', '', '', '', '', '']","['Weusetheopen-sourceMosestoolkit #TAUTHOR_TAGtobuildaphrase-basedSMTsystemtrainedonmostlyMSAdata(64MwordsontheArabicside)obtainedfromseveralLDCcorporaincludingsomelimitedDAdata.', 'Oursystemusesastandardphrase-basedarchitecture.', 'Theparallelcorpusisword-alignedusingGIZA++', '', '', '', '', '', '', '', '', '']","['Weusetheopen-sourceMosestoolkit #TAUTHOR_TAGtobuildaphrase-basedSMTsystemtrainedonmostlyMSAdata(64MwordsontheArabicside)obtainedfromseveralLDCcorporaincludingsomelimitedDAdata.', 'Oursystemusesastandardphrase-basedarchitecture.', 'Theparallelcorpusisword-alignedusingGIZA++ #AUTHOR_TAG.', '', '', '', '', '', '', '', '', '']",5
"['theoriesthatdis', 'words', '', '', '', '', '', 'ance.', 'Fewapproachestoparsinghavetriedtohandledisfluentutterances(notableexceptionsare #TAUTHOR_TAGShriberg,Bear,& #AUTHOR_TAG.']","['theoriesthat', 'words,', '', '', '', '', '', 'utterance.', 'Fewapproachestoparsinghavetriedtohandledisfluentutterances(notableexceptionsare #TAUTHOR_TAGShriberg,Bear,& #AUTHOR_TAG.']","['ationaltheoriesthatdis', '', '', '', '', '', '', '-formedutterance.', 'Fewapproachestoparsinghavetriedtohandledisfluentutterances(notableexceptionsare #TAUTHOR_TAGShriberg,Bear,& #AUTHOR_TAG.']","['', '', '', '', '', '', '', '', 'Fewapproachestoparsinghavetriedtohandledisfluentutterances(notableexceptionsare #TAUTHOR_TAGShriberg,Bear,& #AUTHOR_TAG.']",0
"['weusedthesupervisedWSDapproachdescribedin #TAUTHOR_TAGforourexperiments,usingthenaiveBayesalgorithmasourclassifier.', 'Knowledgesourcesusedincludepartsof-speech,surroundingwords,andlocalcollocations.', 'Thisapproachachievesstate-of-the-artaccuracy.', '']","['weusedthesupervisedWSDapproachdescribedin #TAUTHOR_TAGforourexperiments,usingthenaiveBayesalgorithmasourclassifier.', 'Knowledgesourcesusedincludepartsof-speech,surroundingwords,andlocalcollocations.', 'Thisapproachachievesstate-of-the-artaccuracy.', '']","['weusedthesupervisedWSDapproachdescribedin #TAUTHOR_TAGforourexperiments,usingthenaiveBayesalgorithmasourclassifier.', 'Knowledgesourcesusedincludepartsof-speech,surroundingwords,andlocalcollocations.', 'Thisapproachachievesstate-of-the-artaccuracy.', '']","['Similartoourpreviouswork #AUTHOR_TAGb),weusedthesupervisedWSDapproachdescribedin #TAUTHOR_TAGforourexperiments,usingthenaiveBayesalgorithmasourclassifier.', 'Knowledgesourcesusedincludepartsof-speech,surroundingwords,andlocalcollocations.', 'Thisapproachachievesstate-of-the-artaccuracy.', '']",5
"['', '', '', '', 'vensplit', 'Wechosetofollow #TAUTHOR_TAGandsplitthesentencesevenlytofacilitatefurthercomparison.']","['', '', '', '', 'unevensplit.', 'Wechosetofollow #TAUTHOR_TAGandsplitthesentencesevenlytofacilitatefurthercomparison.']","['', '', '', '', '', 'Wechosetofollow #TAUTHOR_TAGandsplitthesentencesevenlytofacilitatefurthercomparison.']","['', '', '', '', '', 'Wechosetofollow #TAUTHOR_TAGandsplitthesentencesevenlytofacilitatefurthercomparison.']",5
"['Webuiltatwo-stagebaselinesystem,usingtheperceptronsegmentationmodelfromourpreviouswork #TAUTHOR_TAGandtheperceptronPOStaggingmodelfrom #AUTHOR_TAG.', 'systemtorefertothesystemwhichformssegmentationPO', '', '']","['Webuiltatwo-stagebaselinesystem,usingtheperceptronsegmentationmodelfromourpreviouswork #TAUTHOR_TAGandtheperceptronPOStaggingmodelfrom #AUTHOR_TAG.', 'systemtorefertothesystemwhichperformssegmentation', '', '']","['Webuiltatwo-stagebaselinesystem,usingtheperceptronsegmentationmodelfromourpreviouswork #TAUTHOR_TAGandtheperceptronPOStaggingmodelfrom #AUTHOR_TAG.', 'baselinesystemtorefertothesystemwhichformssegment', '', '']","['Webuiltatwo-stagebaselinesystem,usingtheperceptronsegmentationmodelfromourpreviouswork #TAUTHOR_TAGandtheperceptronPOStaggingmodelfrom #AUTHOR_TAG.', '', '', '']",2
"['Wepresentanextensionofthehierarchicalletprocess(HDP)modelwhichisabletorepresenteachobservableobject(i.eeventmention)byafiniteof.', 'OurHDPextensionisalsoinspiredfromtheBayesianmodelproposedby #TAUTHOR_TAG.', 'However,theirmodelisstrictlycustomizedforentitycoreferenceresolution,andtherefore,extendingittoincludeadditionalfeaturesforeachobservableobjectisachallengingtask #AUTHOR_TAG.']","['Wepresentanextensionofthehierarchicalprocess(HDP)modelwhichisabletorepresenteachobservableobject(i.e.,eventmention)byafiniteofL.', 'OurHDPextensionisalsoinspiredfromtheBayesianmodelproposedby #TAUTHOR_TAG.', 'However,theirmodelisstrictlycustomizedforentitycoreferenceresolution,andtherefore,extendingittoincludeadditionalfeaturesforeachobservableobjectisachallengingtask #AUTHOR_TAG.']","['WepresentanextensionofthehierarchicalDirichletprocess(HDP)modelwhichisabletorepresenteachobservableobject(i.eeventmention)byafinitenumberof', 'OurHDPextensionisalsoinspiredfromtheBayesianmodelproposedby #TAUTHOR_TAG.', 'However,theirmodelisstrictlycustomizedforentitycoreferenceresolution,andtherefore,extendingittoincludeadditionalfeaturesforeachobservableobjectisachallengingtask #AUTHOR_TAG.']","['WepresentanextensionofthehierarchicalDirichletprocess(HDP)modelwhichisabletorepresenteachobservableobject(i.e.,eventmention)byafinitenumberoffeaturetypesL.', 'OurHDPextensionisalsoinspiredfromtheBayesianmodelproposedby #TAUTHOR_TAG.', 'However,theirmodelisstrictlycustomizedforentitycoreferenceresolution,andtherefore,extendingittoincludeadditionalfeaturesforeachobservableobjectisachallengingtask #AUTHOR_TAG.']",4
"['easilycombiningWeincorporateintotheMEbasedmodelthefollowinginformativecontext-basedfeaturestotrainCBSMandCBTM.', 'Thesefeaturesarecarefullydesignedtoreducethedatasparsenessproblemandsomeofthemareinspiredbypreviouswork #TAUTHOR_TAG:1.']","['easilycombiningWeincorporateintotheMEbasedmodelthefollowinginformativecontext-basedfeaturestotrainCBSMandCBTM.', 'Thesefeaturesarecarefullydesignedtoreducethedatasparsenessproblemandsomeofthemareinspiredbypreviouswork #TAUTHOR_TAG:1.']","['easilycombiningdifferentfeaturesWeincorporateintotheMEbasedmodelthefollowinginformativecontext-basedfeaturestotrainCBSMandCBTM.', 'Thesefeaturesarecarefullydesignedtoreducethedatasparsenessproblemandsomeofthemareinspiredbypreviouswork #TAUTHOR_TAG:1.']","['MEapproachhasthemeritofeasilycombiningdifferentfeaturestopredicttheprobabilityofeachclass.WeincorporateintotheMEbasedmodelthefollowinginformativecontext-basedfeaturestotrainCBSMandCBTM.', 'Thesefeaturesarecarefullydesignedtoreducethedatasparsenessproblemandsomeofthemareinspiredbypreviouswork #TAUTHOR_TAG:1.']",4
"['easilycombining', 'WeincorporateintotheMEbasedmodelthefollowinginformativecontext-basedfeaturestotrainCBSMandCBTM.', 'Thesefeaturesarecarefullydesignedtoreducethedatasparsenessproblemandsomeofthemareinspiredbypreviouswork #TAUTHOR_TAG:1.']","['easilycombining', 'WeincorporateintotheMEbasedmodelthefollowinginformativecontext-basedfeaturestotrainCBSMandCBTM.', 'Thesefeaturesarecarefullydesignedtoreducethedatasparsenessproblemandsomeofthemareinspiredbypreviouswork #TAUTHOR_TAG:1.']","['easilycombiningdifferentfeatures', 'WeincorporateintotheMEbasedmodelthefollowinginformativecontext-basedfeaturestotrainCBSMandCBTM.', 'Thesefeaturesarecarefullydesignedtoreducethedatasparsenessproblemandsomeofthemareinspiredbypreviouswork #TAUTHOR_TAG:1.']","['', 'WeincorporateintotheMEbasedmodelthefollowinginformativecontext-basedfeaturestotrainCBSMandCBTM.', 'Thesefeaturesarecarefullydesignedtoreducethedatasparsenessproblemandsomeofthemareinspiredbypreviouswork #TAUTHOR_TAG:1.']",4
"['Morerecently,analignmentselectionapproachwasproposedin #TAUTHOR_TAG,whichcomputesconfidencescoresforeachlinkandprunesthelinksfrommultiplesetsofalignmentsusingahand-pickedthreshold.', 'Thealignmentsusedinthatworkweregeneratedfromdifferentaligners(HMM,blockmodel,andmaximumentropymodel).', '', '', '', '']","['Morerecently,analignmentselectionapproachwasproposedin #TAUTHOR_TAG,whichcomputesconfidencescoresforeachlinkandprunesthelinksfrommultiplesetsofalignmentsusingahand-pickedthreshold.', 'Thealignmentsusedinthatworkweregeneratedfromdifferentaligners(HMM,blockmodel,andmaximumentropymodel).', '', '', '', '']","['Morerecently,analignmentselectionapproachwasproposedin #TAUTHOR_TAG,whichcomputesconfidencescoresforeachlinkandprunesthelinksfrommultiplesetsofalignmentsusingahand-pickedthreshold.', 'Thealignmentsusedinthatworkweregeneratedfromdifferentaligners(HMM,blockmodel,andmaximumentropymodel).', '', '', '', '']","['Morerecently,analignmentselectionapproachwasproposedin #TAUTHOR_TAG,whichcomputesconfidencescoresforeachlinkandprunesthelinksfrommultiplesetsofalignmentsusingahand-pickedthreshold.', 'Thealignmentsusedinthatworkweregeneratedfromdifferentaligners(HMM,blockmodel,andmaximumentropymodel).', '', '', '', '']",1
"['Weintroducetwotypesofchunks.', 'Thefirstissimplythephrasetype,suchasNP,PP,ofcurrentchunk.', 'ThecolumnCHUNK1illustratesthiskindofchunktypedefinition.', 'Thesecondismorecomplicated.', ""Inspiredby #TAUTHOR_TAG,wesplitonephrasetypeintoseveralsubsymbols,whichcontaincategoryinformationofcurrentconstituent'sparent."", 'Forexample,anNPimmediatelydominatedbyaS,willbesubstitutedbyNPˆS.', 'Thisstrategyseverelyincreasesthenumberofchunktypesandmakeithardtotrainchunkingmodels.', 'Toshrinkthisnumber,welinguisticallyuseaclusterofCTBphrasaltypes,whichwasintroducedin.', 'column2ates', '']","['Weintroducetwotypesofchunks.', 'Thefirstissimplythephrasetype,suchasNP,PP,ofcurrentchunk.', 'ThecolumnCHUNK1illustratesthiskindofchunktypedefinition.', 'Thesecondismorecomplicated.', ""Inspiredby #TAUTHOR_TAG,wesplitonephrasetypeintoseveralsubsymbols,whichcontaincategoryinformationofcurrentconstituent'sparent."", 'Forexample,anNPimmediatelydominatedbyaS,willbesubstitutedbyNPˆS.', 'Thisstrategyseverelyincreasesthenumberofchunktypesandmakeithardtotrainchunkingmodels.', 'Toshrinkthisnumber,welinguisticallyuseaclusterofCTBphrasaltypes,whichwasintroducedin.', 'column2illustrates', '']","['Weintroducetwotypesofchunks.', 'Thefirstissimplythephrasetype,suchasNP,PP,ofcurrentchunk.', 'ThecolumnCHUNK1illustratesthiskindofchunktypedefinition.', 'Thesecondismorecomplicated.', ""Inspiredby #TAUTHOR_TAG,wesplitonephrasetypeintoseveralsubsymbols,whichcontaincategoryinformationofcurrentconstituent'sparent."", 'Forexample,anNPimmediatelydominatedbyaS,willbesubstitutedbyNPˆS.', 'Thisstrategyseverelyincreasesthenumberofchunktypesandmakeithardtotrainchunkingmodels.', 'Toshrinkthisnumber,welinguisticallyuseaclusterofCTBphrasaltypes,whichwasintroducedin.', 'ates', '']","['Weintroducetwotypesofchunks.', 'Thefirstissimplythephrasetype,suchasNP,PP,ofcurrentchunk.', 'ThecolumnCHUNK1illustratesthiskindofchunktypedefinition.', 'Thesecondismorecomplicated.', ""Inspiredby #TAUTHOR_TAG,wesplitonephrasetypeintoseveralsubsymbols,whichcontaincategoryinformationofcurrentconstituent'sparent."", 'Forexample,anNPimmediatelydominatedbyaS,willbesubstitutedbyNPˆS.', 'Thisstrategyseverelyincreasesthenumberofchunktypesandmakeithardtotrainchunkingmodels.', 'Toshrinkthisnumber,welinguisticallyuseaclusterofCTBphrasaltypes,whichwasintroducedin.', '', '']",4
"['Thefeatureofheadwordtriggerwhichweapplytothelog-linearmodelismotivatedbythetrigger-basedapproach #TAUTHOR_TAG.', '', '', '', '', '', '']","['Thefeatureofheadwordtriggerwhichweapplytothelog-linearmodelismotivatedbythetrigger-basedapproach #TAUTHOR_TAG.', '', '', '', '', '', '']","['Thefeatureofheadwordtriggerwhichweapplytothelog-linearmodelismotivatedbythetrigger-basedapproach #TAUTHOR_TAG.', '', '', '', '', '', '']","['Thefeatureofheadwordtriggerwhichweapplytothelog-linearmodelismotivatedbythetrigger-basedapproach #TAUTHOR_TAG.', '', '', '', '', '', '']",4
